,age,avg_time,category,geek_rating,id,max_players,mechanic,min_players,name,rank,rating_count,weight,year
2195,12,120,"['Fantasy', 'Fighting', 'Miniatures', 'Print & Play', 'Wargame']",8.48276,182544,8,"['Action Point Allowance System', 'Dice Rolling', 'Press Your Luck', 'Variable Phase Order', 'Variable Player Powers']",2,Advanced Song of Blades and Heroes,6272.0,3,2.3333,2016
2196,10,180,"['Dice', 'Fantasy']",7.232539999999999,189506,4,"['Area Control / Area Influence', 'Dice Rolling', 'Worker Placement']",2,Fallen Angel,6311.0,11,3.3636,2017
2197,6,30,[],6.018759999999999,193164,6,"['Dice Rolling', 'Pattern Recognition']",2,Macroscope,6297.0,4,1.0,2016
2198,8,15,['Dice'],6.74879,246228,5,"['Dice Rolling', 'Player Elimination']",2,Impact: Battle of Elements,3816.0,16,1.0625,2018
2199,14,90,"['Fantasy', 'Science Fiction']",7.34173,232041,4,"['Deck / Pool Building', 'Modular Board', 'Set Collection']",2,Deja Vu: Fragments of Memory,3891.0,13,2.6154,2018
2200,10,30,"['Bluffing', 'Card Game', 'Party Game', 'Spies/Secret Agents']",7.141360000000001,236217,8,"['Hidden Traitor', 'Partnerships', 'Role Playing']",4,Timebomb,2454.0,8,1.0,2016
2201,8,20,"['Animals', 'Card Game', 'Environmental', 'Exploration', 'Memory', 'Nautical']",6.7237100000000005,236178,7,"['Cooperative Play', 'Hand Management', 'Memory', 'Set Collection', 'Variable Player Powers']",1,Mini DiverCity,8088.0,2,1.5,2018
2202,0,0,"['Card Game', 'Expansion for Base-game', 'Modern Warfare']",8.08182,177753,6,"['Action Point Allowance System', 'Campaign / Battle Card Driven', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",1,Warfighter: Expansion #9 – The Footlocker,,5,2.8,2015
2203,12,20,"['Card Game', 'Deduction', 'Fantasy', 'Video Game Theme']",6.67108,139177,4,['Campaign / Battle Card Driven'],2,Terrene Odyssey,12641.0,4,2.75,2015
2204,14,40,"['Card Game', 'Medical', 'Real-time']",6.9838,207010,4,"['Hand Management', 'Press Your Luck']",1,Paramedics: Clear!,5245.0,4,2.0,2017
2205,5,15,"[""Children's Game"", 'Real-time']",6.43794,220700,6,"['Dice Rolling', 'Pattern Recognition']",2,Cobra Paw,5804.0,6,1.0,2017
2206,14,45,"['Card Game', 'Fantasy', 'Humor']",6.932010000000001,211808,6,"['Card Drafting', 'Hand Management', 'Take That']",2,OrcQuest,8775.0,4,2.0,2017
2207,12,45,"['Card Game', 'Fantasy']",7.57143,231484,6,"['Card Drafting', 'Set Collection']",2,Carnival of Monsters,,0,0.0,2019
2208,10,0,"['Expansion for Base-game', 'Fantasy', 'Horror', 'Miniatures', 'Zombies']",7.97432,179195,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']",1,Zombicide: Black Plague Special Guest Box – Carl Critchlow,,1,2.0,2015
2209,8,50,"['Card Game', 'Nautical', 'Pirates']",7.013910000000001,184025,5,"['Card Drafting', 'Press Your Luck', 'Set Collection']",2,Port Royal: Gambler Promo Card,,3,2.0,2015
2210,0,180,"['Medieval', 'Wargame']",7.672810000000001,232924,1,"['Chit-Pull System', 'Dice Rolling', 'Point to Point Movement']",1,"Charlemagne, Master of Europe",6716.0,5,2.6,2017
2211,13,25,"['Abstract Strategy', 'Animals']",6.786010000000001,207919,2,"['Modular Board', 'Point to Point Movement', 'Variable Player Powers']",2,Hounded,4976.0,4,1.75,2016
2212,12,90,"['Economic', 'Political']",6.78523,180345,5,"['Area Control / Area Influence', 'Hand Management']",2,Zena 1814,6150.0,11,3.0,2015
2213,13,90,"['Expansion for Base-game', 'Fantasy', 'Miniatures', 'Wargame']",8.12727,174849,5,['Card Drafting'],2,Blood Rage: 5th Player Extras – Kickstarter Exclusives,,8,2.75,2015
2214,6,30,"['Dice', 'Racing']",6.655710000000001,183447,5,"['Dice Rolling', 'Grid Movement', 'Variable Player Powers']",2,Dice Drivin',5316.0,16,1.3125,2016
2215,8,60,"['Economic', 'Farming', 'Territory Building']",7.52751,231967,4,"['Area Control / Area Influence', 'Hand Management', 'Tile Placement']",2,Cacao: Diamante,,5,2.2,2017
2216,14,10,"['Bluffing', 'Card Game', 'Deduction', 'Fantasy']",5.84635,175224,2,"['Hand Management', 'Memory']",2,Rumpelstiltskin,8921.0,10,1.2,2015
2217,8,15,"['Adventure', 'Card Game', 'Puzzle']",6.491619999999999,235465,6,"['Pattern Building', 'Simultaneous Action Selection', 'Tile Placement']",2,Karuba: The Card Game,3914.0,10,1.3,2017
2218,14,30,"['Action / Dexterity', 'Fantasy']",7.17893,228553,4,"['Hand Management', 'Partnerships']",2,Catacombs Conquest,5229.0,2,1.5,2018
2219,12,600,"['Modern Warfare', 'Wargame']",0.0,57937,2,"['Dice Rolling', 'Hex-and-Counter']",1,The Doomsday Project,,1,5.0,2019
2220,14,90,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures']",8.2592,172784,5,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Player Elimination']",2,Conan: Stygia,,3,3.0,2017
2221,16,45,"['Party Game', 'Word Game']",7.4203600000000005,195372,7,['Simultaneous Action Selection'],3,Krazy Wordz,1699.0,18,1.1111,2016
2222,7,60,"['Card Game', 'Humor']",6.40227,174991,6,"['Hand Management', 'Set Collection', 'Take That']",2,JunKing,7201.0,5,1.4,2015
2223,12,45,"['Bluffing', 'Nautical', 'Pirates']",6.38282,180943,5,[],2,Sabordage,9976.0,1,1.0,2016
2224,0,0,"['Card Game', 'Dice', 'Economic', 'Expansion for Base-game', 'Exploration', 'Science Fiction', 'Space Exploration']",8.55286,244564,5,"['Action Point Allowance System', 'Chit-Pull System', 'Dice Rolling', 'Modular Board', 'Pick-up and Deliver', 'Press Your Luck', 'Roll / Spin and Move', 'Tile Placement', 'Variable Player Powers']",1,Xia: Missions and Powers,,3,3.0,2018
2225,8,60,['Economic'],5.7333300000000005,202893,4,"['Acting', 'Roll / Spin and Move', 'Set Collection']",2,The Game of Life: Empire,,0,0.0,2015
2226,0,180,"['Book', 'Miniatures', 'Science Fiction', 'Wargame']",7.6875,135732,6,"['Action Point Allowance System', 'Chit-Pull System', 'Dice Rolling', 'Variable Phase Order', 'Variable Player Powers']",2,Beyond the Gates of Antares,9647.0,3,3.3333,2015
2227,8,40,"['Abstract Strategy', 'Puzzle']",6.924860000000001,252265,3,"['Route/Network Building', 'Tile Placement']",2,passtally,8515.0,1,1.0,2018
2228,13,180,"['Card Game', 'Expansion for Base-game', 'Fantasy']",8.0,238916,4,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']",1,Shadows of Kilforth: A Fantasy Quest Game,,0,0.0,2019
2229,0,1200,"['Wargame', 'World War II']",8.72222,224374,2,"['Dice Rolling', 'Hex-and-Counter']",1,Russia Besieged: Deluxe Edition,,2,4.0,2018
2230,10,45,"['Wargame', 'World War II']",7.0,177061,2,"['Chit-Pull System', 'Dice Rolling', 'Hex-and-Counter']",1,Tank on Tank: West Front,9534.0,6,1.5,2015
2231,10,70,['Modern Warfare'],7.73758,204601,2,"['Action / Movement Programming', 'Grid Movement', 'Simultaneous Action Selection']",2,Final Act,6589.0,4,2.0,2016
