,rank,id,name,age,avg_time,min_players,max_players,mechanic,category,weight,year,geek,avg,num_rev
1509,11093.0,173514,Meeple Quest,8,90,1,5,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Variable Player Powers']","['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Humor']",1.5,2017,5.528,9.26,47.0
1510,3291.0,269144,Hadara,10,60,2,5,"['Set Collection', 'Simultaneous Action Selection']","['City Building', 'Civilization']",2.2308,2019,5.805,7.32,264.0
1511,,186567,Baseball Highlights: 2045 – Super Deluxe Edition,10,60,1,4,"['Card Drafting', 'Deck / Pool Building', 'Hand Management', 'Take That']","['Card Game', 'Science Fiction', 'Sports']",2.1333,2015,6.1,7.91,415.0
1512,14313.0,139401,Realm of Heroes,8,45,2,6,"['Area Control / Area Influence', 'Grid Movement', 'Modular Board', 'Player Elimination', 'Variable Player Powers']","['Fantasy', 'Medieval', 'Territory Building']",1.5,2015,5.497000000000001,5.45,45.0
1513,,234757,Vast: The Fearsome Foes,10,90,1,7,"['Action / Movement Programming', 'Action Point Allowance System', 'Hand Management', 'Modular Board', 'Press Your Luck', 'Tile Placement', 'Variable Player Powers']","['Adventure', 'Expansion for Base-game']",3.8333,2018,5.803999999999999,7.67,212.0
1514,4879.0,193485,Dastardly Dirigibles,8,60,2,5,['Set Collection'],['Card Game'],1.5556,2016,5.662999999999999,6.43,326.0
1515,6214.0,266460,Yínzi: The Shining Ming Dynasty,12,180,2,4,"['Hand Management', 'Pick-up and Deliver', 'Worker Placement']","['Economic', 'Farming', 'Industry / Manufacturing', 'Transportation']",4.2857,2019,5.607,8.03,60.0
1516,4802.0,227127,Europe in Turmoil: Prelude to the Great War,0,240,2,2,"['Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management']","['Political', 'Wargame', 'World War I']",2.8889,2018,5.667000000000001,8.35,83.0
1517,6371.0,195742,The Godfather: A New Don,14,45,3,6,"['Area Control / Area Influence', 'Dice Rolling']","['Dice', 'Mafia']",2.0,2016,5.601,6.62,126.0
1518,5446.0,220784,The Legend of the Cherry Tree that Blossoms Every Ten Years,8,20,2,4,"['Press Your Luck', 'Set Collection']","['Deduction', 'Fantasy']",1.2,2018,5.6370000000000005,6.47,233.0
1519,,159078,Galaxy Defenders: Operation Strikeback,12,120,1,5,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']","['Expansion for Base-game', 'Fighting', 'Miniatures', 'Science Fiction']",3.2,2015,5.716,8.13,121.0
1520,2619.0,173319,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,14,10,2,6,"['Hand Management', 'Memory', 'Player Elimination']","['Bluffing', 'Card Game', 'Deduction']",1.2917,2015,5.912999999999999,6.83,569.0
1521,200.0,17392,Here I Stand,12,360,2,6,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Variable Player Powers']","['Negotiation', 'Political', 'Religious', 'Renaissance', 'Wargame']",4.1553,2006,6.03,8.7,255.0
1522,5605.0,217531,Wizards Wanted,10,60,2,4,"['Point to Point Movement', 'Set Collection']","['Economic', 'Fantasy']",2.0,2017,5.63,6.87,150.0
1523,4930.0,206299,Eschaton,0,180,2,6,"['Area Control / Area Influence', 'Card Drafting', 'Deck / Pool Building', 'Hand Management']","['Card Game', 'Fantasy', 'Medieval', 'Territory Building']",2.375,2016,5.6610000000000005,7.46,141.0
1524,5865.0,158883,Norsaga,8,30,2,4,"['Hand Management', 'Set Collection', 'Variable Player Powers']","['Card Game', 'Fantasy', 'Medieval']",1.8,2015,5.619,6.45,206.0
1525,4697.0,230591,Favelas,14,45,2,4,"['Area Control / Area Influence', 'Tile Placement']",['Puzzle'],1.7143,2017,5.6739999999999995,6.46,310.0
1526,14798.0,200783,HOP!,6,30,3,6,"['Betting/Wagering', 'Partnerships']","['Action / Dexterity', 'Collectible Components', 'Party Game']",1.0,2016,5.4910000000000005,5.47,192.0
1527,7636.0,180387,Dungeon Solitaire: Tomb of the Four Kings,0,10,1,1,['Pattern Building'],"['Adventure', 'Card Game', 'Fantasy', 'Print & Play']",1.25,2015,5.57,7.0,80.0
1528,15275.0,170395,BoardGameGeek: The Card Game,8,20,2,6,"['Set Collection', 'Trading']",['Card Game'],1.2222,2015,5.484,5.46,144.0
1529,6186.0,244144,Catan Histories: Rise of the Inkas,12,90,3,4,"['Dice Rolling', 'Hand Management', 'Route/Network Building', 'Trading']",['Negotiation'],2.5,2018,5.608,7.03,110.0
1530,,181372,Coup: Rebellion G54 – Anarchy,14,15,3,6,"['Memory', 'Player Elimination', 'Take That', 'Variable Player Powers']","['Bluffing', 'Card Game', 'Expansion for Base-game', 'Party Game', 'Political']",1.75,2015,5.702000000000001,7.49,156.0
1531,4325.0,172662,Seven7s,7,20,2,4,['Hand Management'],['Card Game'],1.4444,2015,5.699,6.33,415.0
1532,5543.0,155411,DreadBall Xtreme,0,45,2,2,"['Action Point Allowance System', 'Area Enclosure', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Role Playing']","['Miniatures', 'Science Fiction', 'Sports']",3.0,2015,5.632000000000001,7.36,118.0
1533,,204853,Star Wars: Armada – The Corellian Conflict,12,0,2,6,"['Action / Movement Programming', 'Action Point Allowance System', 'Dice Rolling', 'Variable Player Powers']","['Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",0.0,2016,5.66,7.89,103.0
1534,11777.0,194820,Mission to Mars 2049,9,120,2,4,"['Area Control / Area Influence', 'Dice Rolling', 'Point to Point Movement']","['Economic', 'Science Fiction', 'Space Exploration', 'Territory Building']",2.0,2016,5.521,5.91,85.0
1535,11372.0,184247,Expedition Zetta,10,180,1,5,"['Auction/Bidding', 'Card Drafting', 'Grid Movement', 'Variable Player Powers', 'Worker Placement']","['Science Fiction', 'Space Exploration']",3.5,2018,5.525,6.64,43.0
1536,2703.0,200726,Rocky Road à la Mode,10,30,2,4,"['Card Drafting', 'Set Collection', 'Time Track']",['Card Game'],1.875,2017,5.897,6.79,562.0
1537,,200483,Barony: Sorcery,14,60,2,5,"['Area Control / Area Influence', 'Area Movement', 'Modular Board']","['Abstract Strategy', 'Expansion for Base-game', 'Fantasy', 'Medieval', 'Territory Building']",2.0,2016,5.761,7.85,170.0
1538,9907.0,108679,Mow Money,10,60,1,6,"['Auction/Bidding', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection']","['Card Game', 'Economic']",1.625,2016,5.539,6.01,131.0
1539,5801.0,198408,Gekido: Bot Battles,14,30,2,4,"['Dice Rolling', 'Variable Player Powers']","['Dice', 'Fighting']",2.0,2017,5.621,6.59,188.0
1540,3236.0,159575,Dracula's Feast,10,15,4,8,"['Memory', 'Player Elimination', 'Role Playing', 'Variable Player Powers']","['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Humor', 'Memory', 'Party Game']",1.4,2017,5.809,7.03,354.0
1541,,190224,Arete: The Philosophy Board Game,18,180,2,4,"['Dice Rolling', 'Role Playing', 'Storytelling']","['Adventure', 'Ancient', 'Dice', 'Educational', 'Exploration', 'Mythology', 'Travel']",0.0,2015,,6.0,2.0
1542,,157488,Nothing Personal: Power & Influence,8,120,3,5,"['Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Dice Rolling']","['Expansion for Base-game', 'Mafia', 'Negotiation']",3.0,2015,5.624,7.8,72.0
1543,4937.0,230265,Chronicles of Frost,12,80,1,4,"['Deck / Pool Building', 'Modular Board', 'Variable Player Powers']","['Adventure', 'Card Game', 'Exploration', 'Fantasy']",2.25,2018,5.66,7.54,119.0
1544,4790.0,240529,Microbrew,14,60,2,2,"['Pattern Building', 'Pattern Recognition', 'Worker Placement']","['Economic', 'Print & Play', 'Puzzle']",3.0,2017,5.67,7.29,170.0
1545,,197520,Star Trek: Ascendancy – Ferengi Alliance,0,0,0,0,[],"['Civilization', 'Expansion for Base-game', 'Exploration', 'Movies / TV / Radio theme', 'Science Fiction']",3.3333,2017,5.934,8.07,279.0
1546,,179539,Zombicide: Black Plague – NPC-2,10,0,1,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Expansion for Base-game', 'Fantasy', 'Horror', 'Miniatures', 'Zombies']",2.0,2016,5.81,7.78,224.0
1547,6024.0,130499,Stones of Fate,12,30,2,4,"['Area Control / Area Influence', 'Auction/Bidding', 'Memory', 'Pattern Recognition', 'Set Collection']","['Bluffing', 'Card Game', 'Memory', 'Mythology', 'Renaissance']",1.6667,2015,5.614,6.65,196.0
1548,7091.0,204143,Hexpanse,10,60,2,4,"['Area Control / Area Influence', 'Pattern Building', 'Variable Player Powers']","['Abstract Strategy', 'Card Game', 'Science Fiction', 'Wargame']",2.3333,2017,5.582999999999999,6.88,139.0
1549,,219618,Quadropolis: Public Services,8,60,2,4,"['Pattern Building', 'Set Collection', 'Tile Placement']","['City Building', 'Expansion for Base-game']",2.2,2017,5.88,7.56,304.0
1550,13069.0,163685,Captain's Wager,12,30,2,5,"['Betting/Wagering', 'Hand Management']","['Bluffing', 'Card Game', 'Pirates']",2.0833,2015,5.5089999999999995,5.66,192.0
1551,12669.0,40198,Oktoberfest,14,90,3,5,"['Area Control / Area Influence', 'Auction/Bidding', 'Commodity Speculation', 'Stock Holding']","['Bluffing', 'Economic', 'Territory Building']",2.6667,2017,5.513,5.94,49.0
1552,4244.0,256623,Realm of Sand,10,60,1,4,"['Card Drafting', 'Pattern Building', 'Tile Placement']","['Abstract Strategy', 'Fantasy', 'Puzzle']",2.0,2018,5.707999999999999,6.99,213.0
1553,6147.0,204466,Dark Is The Night,10,15,2,2,"['Grid Movement', 'Memory', 'Secret Unit Deployment', 'Time Track', 'Variable Player Powers']","['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Horror', 'Memory', 'Miniatures']",1.6667,2017,5.609,6.23,251.0
1554,,159079,Galaxy Defenders: Extinction Protocol,12,120,1,5,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']","['Expansion for Base-game', 'Fighting', 'Miniatures', 'Science Fiction']",3.5,2015,5.704,8.28,104.0
1555,13084.0,157452,Cultists of Cthulhu,14,120,3,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Modular Board', 'Player Elimination', 'Press Your Luck']","['Horror', 'Novel-based']",3.0,2016,5.5089999999999995,6.34,67.0
1556,,172561,Quartermaster General: Air Marshal,12,90,2,6,"['Area Control / Area Influence', 'Hand Management', 'Partnerships']",['World War II'],2.4118,2015,5.8839999999999995,7.82,250.0
1557,6625.0,197588,Xibalba,12,60,2,4,"['Action Point Allowance System', 'Area Control / Area Influence', 'Dice Rolling', 'Worker Placement']","['Card Game', 'Dice', 'Fantasy']",2.0,2016,5.593999999999999,6.96,136.0
1558,,164314,Android: Netrunner – Order and Chaos,14,45,2,2,"['Action Point Allowance System', 'Hand Management', 'Secret Unit Deployment', 'Variable Player Powers']","['Bluffing', 'Card Game', 'Collectible Components', 'Expansion for Base-game', 'Science Fiction']",3.0,2015,6.129,8.39,352.0
1559,3592.0,206175,Braintopia,8,15,2,6,"['Memory', 'Pattern Recognition']","['Card Game', 'Educational', 'Memory', 'Party Game', 'Puzzle']",1.0588,2016,5.767,6.35,653.0
1560,6580.0,120316,Nine Worlds,12,90,2,6,"['Area Movement', 'Variable Player Powers']","['Fantasy', 'Fighting', 'Mythology', 'Travel']",2.6,2016,5.596,6.59,156.0
1561,5844.0,172358,Master Fox,7,20,2,4,"['Memory', 'Pattern Recognition']","['Animals', ""Children's Game"", 'Deduction', 'Memory']",1.0833,2015,5.62,6.21,264.0
1562,7590.0,178515,Little Circuses,10,45,1,7,"['Tile Placement', 'Worker Placement']",[],2.25,2016,5.572,6.39,112.0
1563,7253.0,217974,Bemused,12,30,4,6,"['Hand Management', 'Take That', 'Variable Player Powers']","['Bluffing', 'Card Game', 'Fantasy', 'Negotiation']",2.75,2017,5.579,7.12,96.0
1564,3867.0,267127,Aerion,10,30,1,2,"['Card Drafting', 'Cooperative Play', 'Dice Rolling', 'Press Your Luck', 'Set Collection']","['Aviation / Flight', 'Card Game', 'Dice', 'Fantasy']",1.7143,2019,5.745,7.85,159.0
1565,,269259,The Quacks of Quedlinburg: The Herb Witches,10,45,2,5,"['Deck / Pool Building', 'Press Your Luck']","['Expansion for Base-game', 'Medieval']",2.0,2019,5.807,8.22,178.0
1566,,233917,Arcadia Quest: Riders,13,60,2,4,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']","['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures']",0.0,2018,5.654,8.05,93.0
1567,9877.0,177927,Res Publica: 2230AD,10,60,3,5,"['Set Collection', 'Trading']","['Card Game', 'Civilization', 'Science Fiction']",2.0,2015,5.539,6.31,116.0
1568,,206491,Celestia: A Little Help,8,30,2,6,"['Betting/Wagering', 'Hand Management', 'Press Your Luck', 'Variable Player Powers']",['Expansion for Base-game'],1.5,2016,5.973,7.31,453.0
1569,5632.0,236305,Combo Fighter,12,15,2,4,"['Hand Management', 'Rock-Paper-Scissors', 'Simultaneous Action Selection', 'Variable Player Powers']","['Bluffing', 'Fighting', 'Video Game Theme']",1.3333,2019,5.627999999999999,7.87,86.0
1570,,36582,Infected,0,0,3,10,['Acting'],"['Action / Dexterity', 'Party Game', 'Real-time', 'Word Game']",0.0,2008,5.562,6.0,240.0
1571,8694.0,174990,Builders of Blankenburg,13,90,2,5,"['Area Control / Area Influence', 'Auction/Bidding', 'Variable Player Powers']","['City Building', 'Medieval']",2.7778,2016,5.553999999999999,7.18,119.0
1572,5119.0,184371,Justice League: Hero Dice – Batman,10,15,1,4,"['Cooperative Play', 'Dice Rolling', 'Variable Player Powers']","['Comic Book / Strip', 'Dice']",1.7143,2015,5.651,6.5,262.0
1573,4638.0,231942,Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition,12,90,2,6,"['Dice Rolling', 'Hand Management', 'Modular Board', 'Partnerships', 'Roll / Spin and Move', 'Variable Player Powers']","['Fighting', 'Horror', 'Miniatures', 'Zombies']",3.0,2017,5.678,8.32,102.0
1574,6347.0,177823,Devil's Run: Route 666,12,30,2,6,"['Dice Rolling', 'Grid Movement']","['Dice', 'Fighting', 'Miniatures', 'Racing', 'Transportation', 'Travel']",3.0,2016,5.602,8.12,121.0
1575,,189880,Level 7 [Omega Protocol]: Extreme Prejudice,0,0,2,6,"['Action Point Allowance System', 'Dice Rolling', 'Modular Board', 'Partnerships', 'Variable Player Powers']","['Fighting', 'Horror', 'Miniatures', 'Science Fiction']",2.75,2016,5.63,8.35,68.0
1576,6751.0,181377,The Opulent,16,90,1,4,"['Cooperative Play', 'Dice Rolling', 'Hand Management', 'Press Your Luck', 'Set Collection', 'Variable Player Powers']",['Economic'],1.8333,2016,5.591,7.36,74.0
1577,,242213,Downforce: Danger Circuit,8,40,2,6,"['Auction/Bidding', 'Betting/Wagering', 'Hand Management', 'Variable Player Powers']",['Racing'],2.0,2018,6.077999999999999,8.02,377.0
1578,8627.0,197865,Ravingspire,12,240,1,6,"['Cooperative Play', 'Deck / Pool Building']",['Fantasy'],2.4444,2016,5.555,6.35,137.0
1579,13388.0,176247,Mixtape Massacre,17,90,2,6,"['Area Movement', 'Card Drafting', 'Dice Rolling', 'Player Elimination', 'Point to Point Movement', 'Roll / Spin and Move']","['Horror', 'Humor', 'Movies / TV / Radio theme', 'Music']",1.0,2016,5.507000000000001,7.4,86.0
1580,9989.0,196328,Constantinople,0,45,1,1,[],"['Ancient', 'Medieval', 'Print & Play', 'Wargame']",1.5,2016,5.537999999999999,6.66,48.0
1581,6444.0,159405,The Shadow Over Westminster,14,60,1,4,"['Cooperative Play', 'Deck / Pool Building', 'Point to Point Movement']","['Card Game', 'Horror', 'Science Fiction']",2.6,2015,5.599,6.74,116.0
1582,11302.0,118539,Medieval Conspiracy,14,240,2,6,['Campaign / Battle Card Driven'],"['Fighting', 'Medieval', 'Negotiation', 'Political']",2.6,2015,5.525,6.52,43.0
1583,10228.0,231215,Merchants of Muziris,0,0,2,4,"['Card Drafting', 'Hand Management', 'Set Collection']",['Card Game'],1.3333,2017,5.5360000000000005,7.18,31.0
1584,4984.0,248584,Pantone: The Game,8,30,2,20,"['Partnerships', 'Pattern Recognition']","['Book', 'Card Game', 'Movies / TV / Radio theme', 'Party Game', 'Video Game Theme']",1.0,2018,5.6579999999999995,6.38,293.0
1585,4977.0,269725,Corinth,8,30,2,4,"['Dice Rolling', 'Paper-and-Pencil']",[],1.2857,2019,5.662999999999999,6.85,187.0
1586,,90389,Alexandria,10,45,2,6,['Roll / Spin and Move'],"['Dice', 'Nautical']",0.0,1987,5.546,5.85,227.0
1587,11004.0,16332,The Battle of Tanga 1914,12,360,1,2,['Hex-and-Counter'],"['Wargame', 'World War I']",2.5,2015,5.529,6.65,36.0
1588,5888.0,255037,Silk,10,45,2,4,"['Area Control / Area Influence', 'Dice Rolling', 'Take That', 'Worker Placement']","['Animals', 'Farming']",2.8333,2018,5.617999999999999,6.67,199.0
1589,,202395,Warhammer Quest: The Adventure Card Game – Trollslayer Expansion Pack,14,60,1,4,"['Cooperative Play', 'Dice Rolling', 'Role Playing', 'Variable Player Powers']","['Card Game', 'Fantasy']",0.0,2016,5.728,7.75,153.0
1590,10568.0,164022,On To Paris 1870-71: The Franco Prussian War,14,720,2,2,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']","['Post-Napoleonic', 'Wargame']",4.4286,2016,5.5329999999999995,7.37,30.0
1591,,135036,Kingdom Death: Monster – Gorm Expansion,17,180,1,6,"['Cooperative Play', 'Dice Rolling', 'Role Playing']","['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Horror', 'Mature / Adult', 'Miniatures']",4.0,2016,5.867999999999999,8.97,177.0
1592,,170813,Francis Drake: The Expansions,14,90,2,6,"['Action / Movement Programming', 'Dice Rolling', 'Modular Board', 'Secret Unit Deployment']","['Expansion for Base-game', 'Exploration']",2.5,2015,5.702999999999999,7.47,151.0
1593,4649.0,215565,Roads to Gettysburg II: Lee Strikes North,0,0,1,2,['Hex-and-Counter'],"['American Civil War', 'Civil War', 'Dice', 'Wargame']",3.5714,2018,5.676,8.98,70.0
1594,6358.0,254713,The Artemis Project,13,75,1,5,"['Auction/Bidding', 'Dice Rolling', 'Set Collection', 'Worker Placement']","['Dice', 'Science Fiction', 'Space Exploration']",3.0,2019,5.602,7.75,76.0
1595,8599.0,29375,"Redvers' Reverse: The Battle of Colenso, 1899",12,240,1,1,"['Area Movement', 'Simulation']","['Dice', 'Wargame']",2.6667,2016,5.555,7.41,46.0
1596,,163319,"Gallipoli, 1915: Churchill's Greatest Gamble",0,240,2,4,['Hex-and-Counter'],"['Wargame', 'World War I']",4.0,2018,,8.03,26.0
1597,,274426,Pangea,14,90,2,4,"['Action Point Allowance System', 'Area Control / Area Influence', 'Area Movement', 'Card Drafting', 'Time Track', 'Variable Player Powers']","['Animals', 'Environmental', 'Prehistoric']",4.0,2019,,8.25,8.0
1598,,195267,Kingdom Builder: Harvest,8,45,2,4,"['Area Control / Area Influence', 'Area Enclosure', 'Modular Board', 'Route/Network Building']","['Expansion for Base-game', 'Medieval', 'Territory Building']",0.0,2017,5.686,7.69,117.0
1599,5587.0,207845,Treasure Lair,14,30,2,4,['Set Collection'],"['Card Game', 'Fantasy']",2.0,2016,5.63,6.89,139.0
1600,5349.0,210295,Lightseekers,8,20,2,99,"['Card Drafting', 'Hand Management', 'Player Elimination', 'Take That', 'Variable Player Powers']","['Card Game', 'Collectible Components', 'Fantasy', 'Fighting']",2.5,2017,5.641,7.51,143.0
1601,5546.0,208808,Cinco Linko,8,15,2,4,['Tile Placement'],['Abstract Strategy'],1.2,2016,5.632000000000001,6.64,190.0
1602,,236902,"A Feast for Odin: Lofoten, Orkney, and Tierra del Fuego",12,120,1,4,"['Area Enclosure', 'Dice Rolling', 'Pattern Building', 'Press Your Luck', 'Tile Placement', 'Worker Placement']","['Economic', 'Expansion for Base-game', 'Industry / Manufacturing', 'Medieval', 'Puzzle']",3.5714,2017,5.973,8.08,277.0
1603,8535.0,235451,Growl,10,15,4,7,"['Hand Management', 'Player Elimination', 'Role Playing', 'Take That']","['Bluffing', 'Card Game', 'Deduction', 'Party Game']",1.0,2019,5.558,7.38,84.0
1604,13225.0,194688,Island Hopper,13,45,2,6,"['Auction/Bidding', 'Pick-up and Deliver', 'Set Collection']","['Action / Dexterity', 'Aviation / Flight', 'Negotiation']",2.0,2017,5.507999999999999,5.73,60.0
1605,4915.0,264476,Rangers of Shadow Deep,12,120,1,4,"['Action Point Allowance System', 'Dice Rolling', 'Role Playing', 'Variable Player Powers']","['Book', 'Dice', 'Fantasy', 'Fighting', 'Miniatures', 'Wargame']",2.25,2018,5.662000000000001,8.93,92.0
1606,8677.0,241245,Get the MacGuffin,8,10,2,11,"['Hand Management', 'Player Elimination']","['Card Game', 'Deduction']",1.4,2018,5.553999999999999,6.02,179.0
